name,timestamp,day,hour,lat,lng,capacity_est,popularity,visitors
Manicktala Chaltabagan Lohapatty,2025-09-29 19:00:00,Saptami,19,22.67666,88.34039,14394,iconic,26285
Manicktala Chaltabagan Lohapatty,2025-09-29 20:00:00,Saptami,20,22.67666,88.34039,14394,iconic,34824
Manicktala Chaltabagan Lohapatty,2025-09-29 21:00:00,Saptami,21,22.67666,88.34039,14394,iconic,33127
Manicktala Chaltabagan Lohapatty,2025-09-29 22:00:00,Saptami,22,22.67666,88.34039,14394,iconic,35604
Manicktala Chaltabagan Lohapatty,2025-09-29 23:00:00,Saptami,23,22.67666,88.34039,14394,iconic,29397
Mohammad Ali Park,2025-09-29 00:00:00,Saptami,0,22.5772396,88.3607374,7558,major,14061
Mohammad Ali Park,2025-09-29 01:00:00,Saptami,1,22.5772396,88.3607374,7558,major,11905
Mohammad Ali Park,2025-09-29 02:00:00,Saptami,2,22.5772396,88.3607374,7558,major,18361
Mohammad Ali Park,2025-09-29 03:00:00,Saptami,3,22.5772396,88.3607374,7558,major,1806
Mohammad Ali Park,2025-09-29 04:00:00,Saptami,4,22.5772396,88.3607374,7558,major,1643
Mohammad Ali Park,2025-09-29 05:00:00,Saptami,5,22.5772396,88.3607374,7558,major,726
Mohammad Ali Park,2025-09-29 06:00:00,Saptami,6,22.5772396,88.3607374,7558,major,2479
Mohammad Ali Park,2025-09-29 07:00:00,Saptami,7,22.5772396,88.3607374,7558,major,3473
Mohammad Ali Park,2025-09-29 08:00:00,Saptami,8,22.5772396,88.3607374,7558,major,4814
Mohammad Ali Park,2025-09-29 09:00:00,Saptami,9,22.5772396,88.3607374,7558,major,3568
Mohammad Ali Park,2025-09-29 10:00:00,Saptami,10,22.5772396,88.3607374,7558,major,2536
Mohammad Ali Park,2025-09-29 11:00:00,Saptami,11,22.5772396,88.3607374,7558,major,2702
Mohammad Ali Park,2025-09-29 12:00:00,Saptami,12,22.5772396,88.3607374,7558,major,5874
Mohammad Ali Park,2025-09-29 13:00:00,Saptami,13,22.5772396,88.3607374,7558,major,7059
Mohammad Ali Park,2025-09-29 14:00:00,Saptami,14,22.5772396,88.3607374,7558,major,3045
Mohammad Ali Park,2025-09-29 15:00:00,Saptami,15,22.5772396,88.3607374,7558,major,5627
Mohammad Ali Park,2025-09-29 16:00:00,Saptami,16,22.5772396,88.3607374,7558,major,4543
Mohammad Ali Park,2025-09-29 17:00:00,Saptami,17,22.5772396,88.3607374,7558,major,9746
Mohammad Ali Park,2025-09-29 18:00:00,Saptami,18,22.5772396,88.3607374,7558,major,13243
Mohammad Ali Park,2025-09-29 19:00:00,Saptami,19,22.5772396,88.3607374,7558,major,11947
Mohammad Ali Park,2025-09-29 20:00:00,Saptami,20,22.5772396,88.3607374,7558,major,7331
Mohammad Ali Park,2025-09-29 21:00:00,Saptami,21,22.5772396,88.3607374,7558,major,8289
Mohammad Ali Park,2025-09-29 22:00:00,Saptami,22,22.5772396,88.3607374,7558,major,12903
Mohammad Ali Park,2025-09-29 23:00:00,Saptami,23,22.5772396,88.3607374,7558,major,14188
Nagerbazar Sarbojanin,2025-09-29 00:00:00,Saptami,0,22.573674,88.354469,14133,iconic,40265
Nagerbazar Sarbojanin,2025-09-29 01:00:00,Saptami,1,22.573674,88.354469,14133,iconic,33294
Nagerbazar Sarbojanin,2025-09-29 02:00:00,Saptami,2,22.573674,88.354469,14133,iconic,28401
Nagerbazar Sarbojanin,2025-09-29 03:00:00,Saptami,3,22.573674,88.354469,14133,iconic,5729
Nagerbazar Sarbojanin,2025-09-29 04:00:00,Saptami,4,22.573674,88.354469,14133,iconic,3245
Nagerbazar Sarbojanin,2025-09-29 05:00:00,Saptami,5,22.573674,88.354469,14133,iconic,4253
Nagerbazar Sarbojanin,2025-09-29 06:00:00,Saptami,6,22.573674,88.354469,14133,iconic,12878
Nagerbazar Sarbojanin,2025-09-29 07:00:00,Saptami,7,22.573674,88.354469,14133,iconic,6614
Nagerbazar Sarbojanin,2025-09-29 08:00:00,Saptami,8,22.573674,88.354469,14133,iconic,7779
Nagerbazar Sarbojanin,2025-09-29 09:00:00,Saptami,9,22.573674,88.354469,14133,iconic,10772
Nagerbazar Sarbojanin,2025-09-29 10:00:00,Saptami,10,22.573674,88.354469,14133,iconic,9523
Nagerbazar Sarbojanin,2025-09-29 11:00:00,Saptami,11,22.573674,88.354469,14133,iconic,8819
Nagerbazar Sarbojanin,2025-09-29 12:00:00,Saptami,12,22.573674,88.354469,14133,iconic,15377
Nagerbazar Sarbojanin,2025-09-29 13:00:00,Saptami,13,22.573674,88.354469,14133,iconic,16167
Nagerbazar Sarbojanin,2025-09-29 14:00:00,Saptami,14,22.573674,88.354469,14133,iconic,22086
Nagerbazar Sarbojanin,2025-09-29 15:00:00,Saptami,15,22.573674,88.354469,14133,iconic,17860
Nagerbazar Sarbojanin,2025-09-29 16:00:00,Saptami,16,22.573674,88.354469,14133,iconic,14207
Nagerbazar Sarbojanin,2025-09-29 17:00:00,Saptami,17,22.573674,88.354469,14133,iconic,44338
Nagerbazar Sarbojanin,2025-09-29 18:00:00,Saptami,18,22.573674,88.354469,14133,iconic,26077
Nagerbazar Sarbojanin,2025-09-29 19:00:00,Saptami,19,22.573674,88.354469,14133,iconic,30602
Nagerbazar Sarbojanin,2025-09-29 20:00:00,Saptami,20,22.573674,88.354469,14133,iconic,28468
Nagerbazar Sarbojanin,2025-09-29 21:00:00,Saptami,21,22.573674,88.354469,14133,iconic,33798
Nagerbazar Sarbojanin,2025-09-29 22:00:00,Saptami,22,22.573674,88.354469,14133,iconic,29070
Nagerbazar Sarbojanin,2025-09-29 23:00:00,Saptami,23,22.573674,88.354469,14133,iconic,42746
Nalin Sarkar Street,2025-09-29 00:00:00,Saptami,0,22.5953461,88.3733961,10061,local,8427
Nalin Sarkar Street,2025-09-29 01:00:00,Saptami,1,22.5953461,88.3733961,10061,local,9460
Nalin Sarkar Street,2025-09-29 02:00:00,Saptami,2,22.5953461,88.3733961,10061,local,9775
Nalin Sarkar Street,2025-09-29 03:00:00,Saptami,3,22.5953461,88.3733961,10061,local,908
Nalin Sarkar Street,2025-09-29 04:00:00,Saptami,4,22.5953461,88.3733961,10061,local,1158
Nalin Sarkar Street,2025-09-29 05:00:00,Saptami,5,22.5953461,88.3733961,10061,local,675
Nalin Sarkar Street,2025-09-29 06:00:00,Saptami,6,22.5953461,88.3733961,10061,local,2613
Nalin Sarkar Street,2025-09-29 07:00:00,Saptami,7,22.5953461,88.3733961,10061,local,2681
Nalin Sarkar Street,2025-09-29 08:00:00,Saptami,8,22.5953461,88.3733961,10061,local,2218
Nalin Sarkar Street,2025-09-29 09:00:00,Saptami,9,22.5953461,88.3733961,10061,local,1923
Nalin Sarkar Street,2025-09-29 10:00:00,Saptami,10,22.5953461,88.3733961,10061,local,1789
Nalin Sarkar Street,2025-09-29 11:00:00,Saptami,11,22.5953461,88.3733961,10061,local,2076
Nalin Sarkar Street,2025-09-29 12:00:00,Saptami,12,22.5953461,88.3733961,10061,local,2721
Nalin Sarkar Street,2025-09-29 13:00:00,Saptami,13,22.5953461,88.3733961,10061,local,4941
Nalin Sarkar Street,2025-09-29 14:00:00,Saptami,14,22.5953461,88.3733961,10061,local,4272
Nalin Sarkar Street,2025-09-29 15:00:00,Saptami,15,22.5953461,88.3733961,10061,local,3376
Nalin Sarkar Street,2025-09-29 16:00:00,Saptami,16,22.5953461,88.3733961,10061,local,3322
Nalin Sarkar Street,2025-09-29 17:00:00,Saptami,17,22.5953461,88.3733961,10061,local,5892
Nalin Sarkar Street,2025-09-29 18:00:00,Saptami,18,22.5953461,88.3733961,10061,local,7284
Nalin Sarkar Street,2025-09-29 19:00:00,Saptami,19,22.5953461,88.3733961,10061,local,6986
Nalin Sarkar Street,2025-09-29 20:00:00,Saptami,20,22.5953461,88.3733961,10061,local,7103
Nalin Sarkar Street,2025-09-29 21:00:00,Saptami,21,22.5953461,88.3733961,10061,local,6967
Nalin Sarkar Street,2025-09-29 22:00:00,Saptami,22,22.5953461,88.3733961,10061,local,9047
Nalin Sarkar Street,2025-09-29 23:00:00,Saptami,23,22.5953461,88.3733961,10061,local,8484
Patuli Jatragachi Udayan Sangha,2025-09-29 00:00:00,Saptami,0,22.512659,88.386575,6751,iconic,22050
Patuli Jatragachi Udayan Sangha,2025-09-29 01:00:00,Saptami,1,22.512659,88.386575,6751,iconic,15089
Patuli Jatragachi Udayan Sangha,2025-09-29 02:00:00,Saptami,2,22.512659,88.386575,6751,iconic,13186
Patuli Jatragachi Udayan Sangha,2025-09-29 03:00:00,Saptami,3,22.512659,88.386575,6751,iconic,1370
Patuli Jatragachi Udayan Sangha,2025-09-29 04:00:00,Saptami,4,22.512659,88.386575,6751,iconic,1721
Patuli Jatragachi Udayan Sangha,2025-09-29 05:00:00,Saptami,5,22.512659,88.386575,6751,iconic,1781
Patuli Jatragachi Udayan Sangha,2025-09-29 06:00:00,Saptami,6,22.512659,88.386575,6751,iconic,3936
Patuli Jatragachi Udayan Sangha,2025-09-29 07:00:00,Saptami,7,22.512659,88.386575,6751,iconic,3090
Patuli Jatragachi Udayan Sangha,2025-09-29 08:00:00,Saptami,8,22.512659,88.386575,6751,iconic,5398
Patuli Jatragachi Udayan Sangha,2025-09-29 09:00:00,Saptami,9,22.512659,88.386575,6751,iconic,4725
Patuli Jatragachi Udayan Sangha,2025-09-29 10:00:00,Saptami,10,22.512659,88.386575,6751,iconic,2761
Patuli Jatragachi Udayan Sangha,2025-09-29 11:00:00,Saptami,11,22.512659,88.386575,6751,iconic,6135
Patuli Jatragachi Udayan Sangha,2025-09-29 12:00:00,Saptami,12,22.512659,88.386575,6751,iconic,9030
Patuli Jatragachi Udayan Sangha,2025-09-29 13:00:00,Saptami,13,22.512659,88.386575,6751,iconic,6336
Patuli Jatragachi Udayan Sangha,2025-09-29 14:00:00,Saptami,14,22.512659,88.386575,6751,iconic,8688
Patuli Jatragachi Udayan Sangha,2025-09-29 15:00:00,Saptami,15,22.512659,88.386575,6751,iconic,6807
Patuli Jatragachi Udayan Sangha,2025-09-29 16:00:00,Saptami,16,22.512659,88.386575,6751,iconic,6155
Patuli Jatragachi Udayan Sangha,2025-09-29 17:00:00,Saptami,17,22.512659,88.386575,6751,iconic,18554
Patuli Jatragachi Udayan Sangha,2025-09-29 18:00:00,Saptami,18,22.512659,88.386575,6751,iconic,12987
Patuli Jatragachi Udayan Sangha,2025-09-29 19:00:00,Saptami,19,22.512659,88.386575,6751,iconic,13665
Patuli Jatragachi Udayan Sangha,2025-09-29 20:00:00,Saptami,20,22.512659,88.386575,6751,iconic,13281
Patuli Jatragachi Udayan Sangha,2025-09-29 21:00:00,Saptami,21,22.512659,88.386575,6751,iconic,11586
Patuli Jatragachi Udayan Sangha,2025-09-29 22:00:00,Saptami,22,22.512659,88.386575,6751,iconic,19260
Patuli Jatragachi Udayan Sangha,2025-09-29 23:00:00,Saptami,23,22.512659,88.386575,6751,iconic,16351
Phoolbagan Sarbojanin,2025-09-29 00:00:00,Saptami,0,22.608428,88.376487,8264,local,7969
Phoolbagan Sarbojanin,2025-09-29 01:00:00,Saptami,1,22.608428,88.376487,8264,local,7187
Phoolbagan Sarbojanin,2025-09-29 02:00:00,Saptami,2,22.608428,88.376487,8264,local,7116
Phoolbagan Sarbojanin,2025-09-29 03:00:00,Saptami,3,22.608428,88.376487,8264,local,926
Phoolbagan Sarbojanin,2025-09-29 04:00:00,Saptami,4,22.608428,88.376487,8264,local,1185
Phoolbagan Sarbojanin,2025-09-29 05:00:00,Saptami,5,22.608428,88.376487,8264,local,967
Phoolbagan Sarbojanin,2025-09-29 06:00:00,Saptami,6,22.608428,88.376487,8264,local,2491
Phoolbagan Sarbojanin,2025-09-29 07:00:00,Saptami,7,22.608428,88.376487,8264,local,2615
Phoolbagan Sarbojanin,2025-09-29 08:00:00,Saptami,8,22.608428,88.376487,8264,local,1719
Phoolbagan Sarbojanin,2025-09-29 09:00:00,Saptami,9,22.608428,88.376487,8264,local,2711
Phoolbagan Sarbojanin,2025-09-29 10:00:00,Saptami,10,22.608428,88.376487,8264,local,1149
Phoolbagan Sarbojanin,2025-09-29 11:00:00,Saptami,11,22.608428,88.376487,8264,local,2313
Phoolbagan Sarbojanin,2025-09-29 12:00:00,Saptami,12,22.608428,88.376487,8264,local,4289
Phoolbagan Sarbojanin,2025-09-29 13:00:00,Saptami,13,22.608428,88.376487,8264,local,3386
Phoolbagan Sarbojanin,2025-09-29 14:00:00,Saptami,14,22.608428,88.376487,8264,local,2994
Phoolbagan Sarbojanin,2025-09-29 15:00:00,Saptami,15,22.608428,88.376487,8264,local,3181
Phoolbagan Sarbojanin,2025-09-29 16:00:00,Saptami,16,22.608428,88.376487,8264,local,3251
Phoolbagan Sarbojanin,2025-09-29 17:00:00,Saptami,17,22.608428,88.376487,8264,local,4909
Phoolbagan Sarbojanin,2025-09-29 18:00:00,Saptami,18,22.608428,88.376487,8264,local,7886
Phoolbagan Sarbojanin,2025-09-29 19:00:00,Saptami,19,22.608428,88.376487,8264,local,6623
Phoolbagan Sarbojanin,2025-09-29 20:00:00,Saptami,20,22.608428,88.376487,8264,local,7841
Phoolbagan Sarbojanin,2025-09-29 21:00:00,Saptami,21,22.608428,88.376487,8264,local,6715
Phoolbagan Sarbojanin,2025-09-29 22:00:00,Saptami,22,22.608428,88.376487,8264,local,5911
Phoolbagan Sarbojanin,2025-09-29 23:00:00,Saptami,23,22.608428,88.376487,8264,local,7706
Rajarhat New Town Utsav,2025-09-29 00:00:00,Saptami,0,22.589614,88.404665,10031,major,17304
Rajarhat New Town Utsav,2025-09-29 01:00:00,Saptami,1,22.589614,88.404665,10031,major,17906
Rajarhat New Town Utsav,2025-09-29 02:00:00,Saptami,2,22.589614,88.404665,10031,major,18244
Rajarhat New Town Utsav,2025-09-29 03:00:00,Saptami,3,22.589614,88.404665,10031,major,2309
Rajarhat New Town Utsav,2025-09-29 04:00:00,Saptami,4,22.589614,88.404665,10031,major,1897
Rajarhat New Town Utsav,2025-09-29 05:00:00,Saptami,5,22.589614,88.404665,10031,major,1894
Rajarhat New Town Utsav,2025-09-29 06:00:00,Saptami,6,22.589614,88.404665,10031,major,5375
Rajarhat New Town Utsav,2025-09-29 07:00:00,Saptami,7,22.589614,88.404665,10031,major,5307
Rajarhat New Town Utsav,2025-09-29 08:00:00,Saptami,8,22.589614,88.404665,10031,major,6075
Rajarhat New Town Utsav,2025-09-29 09:00:00,Saptami,9,22.589614,88.404665,10031,major,3399
Rajarhat New Town Utsav,2025-09-29 10:00:00,Saptami,10,22.589614,88.404665,10031,major,4232
Rajarhat New Town Utsav,2025-09-29 11:00:00,Saptami,11,22.589614,88.404665,10031,major,5009
Rajarhat New Town Utsav,2025-09-29 12:00:00,Saptami,12,22.589614,88.404665,10031,major,8127
Rajarhat New Town Utsav,2025-09-29 13:00:00,Saptami,13,22.589614,88.404665,10031,major,7657
Rajarhat New Town Utsav,2025-09-29 14:00:00,Saptami,14,22.589614,88.404665,10031,major,8589
Rajarhat New Town Utsav,2025-09-29 15:00:00,Saptami,15,22.589614,88.404665,10031,major,5516
Rajarhat New Town Utsav,2025-09-29 16:00:00,Saptami,16,22.589614,88.404665,10031,major,8426
Rajarhat New Town Utsav,2025-09-29 17:00:00,Saptami,17,22.589614,88.404665,10031,major,10849
Rajarhat New Town Utsav,2025-09-29 18:00:00,Saptami,18,22.589614,88.404665,10031,major,16782
Rajarhat New Town Utsav,2025-09-29 19:00:00,Saptami,19,22.589614,88.404665,10031,major,11179
Rajarhat New Town Utsav,2025-09-29 20:00:00,Saptami,20,22.589614,88.404665,10031,major,12218
Rajarhat New Town Utsav,2025-09-29 21:00:00,Saptami,21,22.589614,88.404665,10031,major,12746
Rajarhat New Town Utsav,2025-09-29 22:00:00,Saptami,22,22.589614,88.404665,10031,major,11096
Rajarhat New Town Utsav,2025-09-29 23:00:00,Saptami,23,22.589614,88.404665,10031,major,14251
Salt Lake FD Block Puja,2025-09-29 00:00:00,Saptami,0,22.581358,88.455566,6424,major,10064
Salt Lake FD Block Puja,2025-09-29 01:00:00,Saptami,1,22.581358,88.455566,6424,major,10533
Salt Lake FD Block Puja,2025-09-29 02:00:00,Saptami,2,22.581358,88.455566,6424,major,9512
Salt Lake FD Block Puja,2025-09-29 03:00:00,Saptami,3,22.581358,88.455566,6424,major,816
Salt Lake FD Block Puja,2025-09-29 04:00:00,Saptami,4,22.581358,88.455566,6424,major,1261
Salt Lake FD Block Puja,2025-09-29 05:00:00,Saptami,5,22.581358,88.455566,6424,major,1557
Salt Lake FD Block Puja,2025-09-29 06:00:00,Saptami,6,22.581358,88.455566,6424,major,3192
Salt Lake FD Block Puja,2025-09-29 07:00:00,Saptami,7,22.581358,88.455566,6424,major,2865
Salt Lake FD Block Puja,2025-09-29 08:00:00,Saptami,8,22.581358,88.455566,6424,major,2096
Salt Lake FD Block Puja,2025-09-29 09:00:00,Saptami,9,22.581358,88.455566,6424,major,3381
Salt Lake FD Block Puja,2025-09-29 10:00:00,Saptami,10,22.581358,88.455566,6424,major,2027
Salt Lake FD Block Puja,2025-09-29 11:00:00,Saptami,11,22.581358,88.455566,6424,major,3553
Salt Lake FD Block Puja,2025-09-29 12:00:00,Saptami,12,22.581358,88.455566,6424,major,4908
Salt Lake FD Block Puja,2025-09-29 13:00:00,Saptami,13,22.581358,88.455566,6424,major,4098
Salt Lake FD Block Puja,2025-09-29 14:00:00,Saptami,14,22.581358,88.455566,6424,major,4348
Salt Lake FD Block Puja,2025-09-29 15:00:00,Saptami,15,22.581358,88.455566,6424,major,3916
Salt Lake FD Block Puja,2025-09-29 16:00:00,Saptami,16,22.581358,88.455566,6424,major,4953
Salt Lake FD Block Puja,2025-09-29 17:00:00,Saptami,17,22.581358,88.455566,6424,major,7319
Salt Lake FD Block Puja,2025-09-29 18:00:00,Saptami,18,22.581358,88.455566,6424,major,4221
Salt Lake FD Block Puja,2025-09-29 19:00:00,Saptami,19,22.581358,88.455566,6424,major,9289
Salt Lake FD Block Puja,2025-09-29 20:00:00,Saptami,20,22.581358,88.455566,6424,major,8368
Salt Lake FD Block Puja,2025-09-29 21:00:00,Saptami,21,22.581358,88.455566,6424,major,9510
Salt Lake FD Block Puja,2025-09-29 22:00:00,Saptami,22,22.581358,88.455566,6424,major,10573
Salt Lake FD Block Puja,2025-09-29 23:00:00,Saptami,23,22.581358,88.455566,6424,major,11515
Samaj Sebi Sangha,2025-09-29 00:00:00,Saptami,0,22.5147361,88.3559994,9861,local,7482
Samaj Sebi Sangha,2025-09-29 01:00:00,Saptami,1,22.5147361,88.3559994,9861,local,10918
Samaj Sebi Sangha,2025-09-29 02:00:00,Saptami,2,22.5147361,88.3559994,9861,local,7236
Samaj Sebi Sangha,2025-09-29 03:00:00,Saptami,3,22.5147361,88.3559994,9861,local,1223
Samaj Sebi Sangha,2025-09-29 04:00:00,Saptami,4,22.5147361,88.3559994,9861,local,1101
Samaj Sebi Sangha,2025-09-29 05:00:00,Saptami,5,22.5147361,88.3559994,9861,local,1196
Samaj Sebi Sangha,2025-09-29 06:00:00,Saptami,6,22.5147361,88.3559994,9861,local,1680
Samaj Sebi Sangha,2025-09-29 07:00:00,Saptami,7,22.5147361,88.3559994,9861,local,2487
Samaj Sebi Sangha,2025-09-29 08:00:00,Saptami,8,22.5147361,88.3559994,9861,local,1895
Samaj Sebi Sangha,2025-09-29 09:00:00,Saptami,9,22.5147361,88.3559994,9861,local,2482
Samaj Sebi Sangha,2025-09-29 10:00:00,Saptami,10,22.5147361,88.3559994,9861,local,1990
Samaj Sebi Sangha,2025-09-29 11:00:00,Saptami,11,22.5147361,88.3559994,9861,local,2202
Samaj Sebi Sangha,2025-09-29 12:00:00,Saptami,12,22.5147361,88.3559994,9861,local,3927
Samaj Sebi Sangha,2025-09-29 13:00:00,Saptami,13,22.5147361,88.3559994,9861,local,4899
Samaj Sebi Sangha,2025-09-29 14:00:00,Saptami,14,22.5147361,88.3559994,9861,local,3813
Samaj Sebi Sangha,2025-09-29 15:00:00,Saptami,15,22.5147361,88.3559994,9861,local,4127
Samaj Sebi Sangha,2025-09-29 16:00:00,Saptami,16,22.5147361,88.3559994,9861,local,4759
Samaj Sebi Sangha,2025-09-29 17:00:00,Saptami,17,22.5147361,88.3559994,9861,local,7943
Samaj Sebi Sangha,2025-09-29 18:00:00,Saptami,18,22.5147361,88.3559994,9861,local,8694
Samaj Sebi Sangha,2025-09-29 19:00:00,Saptami,19,22.5147361,88.3559994,9861,local,7850
Samaj Sebi Sangha,2025-09-29 20:00:00,Saptami,20,22.5147361,88.3559994,9861,local,4810
Samaj Sebi Sangha,2025-09-29 21:00:00,Saptami,21,22.5147361,88.3559994,9861,local,8520
Samaj Sebi Sangha,2025-09-29 22:00:00,Saptami,22,22.5147361,88.3559994,9861,local,6160
Samaj Sebi Sangha,2025-09-29 23:00:00,Saptami,23,22.5147361,88.3559994,9861,local,10955
Santosh Mitra Square,2025-09-29 00:00:00,Saptami,0,22.5658629,88.3655387,7569,major,12523
Santosh Mitra Square,2025-09-29 01:00:00,Saptami,1,22.5658629,88.3655387,7569,major,12130
Santosh Mitra Square,2025-09-29 02:00:00,Saptami,2,22.5658629,88.3655387,7569,major,13841
Santosh Mitra Square,2025-09-29 03:00:00,Saptami,3,22.5658629,88.3655387,7569,major,1711
Santosh Mitra Square,2025-09-29 04:00:00,Saptami,4,22.5658629,88.3655387,7569,major,1651
Santosh Mitra Square,2025-09-29 05:00:00,Saptami,5,22.5658629,88.3655387,7569,major,952
Santosh Mitra Square,2025-09-29 06:00:00,Saptami,6,22.5658629,88.3655387,7569,major,4986
Santosh Mitra Square,2025-09-29 07:00:00,Saptami,7,22.5658629,88.3655387,7569,major,3475
Santosh Mitra Square,2025-09-29 08:00:00,Saptami,8,22.5658629,88.3655387,7569,major,2825
Santosh Mitra Square,2025-09-29 09:00:00,Saptami,9,22.5658629,88.3655387,7569,major,3079
Santosh Mitra Square,2025-09-29 10:00:00,Saptami,10,22.5658629,88.3655387,7569,major,3778
Santosh Mitra Square,2025-09-29 11:00:00,Saptami,11,22.5658629,88.3655387,7569,major,3719
Santosh Mitra Square,2025-09-29 12:00:00,Saptami,12,22.5658629,88.3655387,7569,major,3951
Santosh Mitra Square,2025-09-29 13:00:00,Saptami,13,22.5658629,88.3655387,7569,major,4948
Santosh Mitra Square,2025-09-29 14:00:00,Saptami,14,22.5658629,88.3655387,7569,major,6212
Santosh Mitra Square,2025-09-29 15:00:00,Saptami,15,22.5658629,88.3655387,7569,major,5453
Santosh Mitra Square,2025-09-29 16:00:00,Saptami,16,22.5658629,88.3655387,7569,major,5001
Santosh Mitra Square,2025-09-29 17:00:00,Saptami,17,22.5658629,88.3655387,7569,major,9836
Santosh Mitra Square,2025-09-29 18:00:00,Saptami,18,22.5658629,88.3655387,7569,major,10845
Santosh Mitra Square,2025-09-29 19:00:00,Saptami,19,22.5658629,88.3655387,7569,major,8136
Santosh Mitra Square,2025-09-29 20:00:00,Saptami,20,22.5658629,88.3655387,7569,major,13004
Santosh Mitra Square,2025-09-29 21:00:00,Saptami,21,22.5658629,88.3655387,7569,major,12389
Santosh Mitra Square,2025-09-29 22:00:00,Saptami,22,22.5658629,88.3655387,7569,major,12289
Santosh Mitra Square,2025-09-29 23:00:00,Saptami,23,22.5658629,88.3655387,7569,major,11031
Sealdah Railway Puja,2025-09-29 00:00:00,Saptami,0,22.580415,88.347774,10379,local,8688
Sealdah Railway Puja,2025-09-29 01:00:00,Saptami,1,22.580415,88.347774,10379,local,7909
Sealdah Railway Puja,2025-09-29 02:00:00,Saptami,2,22.580415,88.347774,10379,local,8886
Sealdah Railway Puja,2025-09-29 03:00:00,Saptami,3,22.580415,88.347774,10379,local,1038
Sealdah Railway Puja,2025-09-29 04:00:00,Saptami,4,22.580415,88.347774,10379,local,700
Sealdah Railway Puja,2025-09-29 05:00:00,Saptami,5,22.580415,88.347774,10379,local,1096
Sealdah Railway Puja,2025-09-29 06:00:00,Saptami,6,22.580415,88.347774,10379,local,2702
Sealdah Railway Puja,2025-09-29 07:00:00,Saptami,7,22.580415,88.347774,10379,local,2363
Sealdah Railway Puja,2025-09-29 08:00:00,Saptami,8,22.580415,88.347774,10379,local,2490
Sealdah Railway Puja,2025-09-29 09:00:00,Saptami,9,22.580415,88.347774,10379,local,2614
Sealdah Railway Puja,2025-09-29 10:00:00,Saptami,10,22.580415,88.347774,10379,local,3272
Sealdah Railway Puja,2025-09-29 11:00:00,Saptami,11,22.580415,88.347774,10379,local,2657
Sealdah Railway Puja,2025-09-29 12:00:00,Saptami,12,22.580415,88.347774,10379,local,3010
Sealdah Railway Puja,2025-09-29 13:00:00,Saptami,13,22.580415,88.347774,10379,local,5122
Sealdah Railway Puja,2025-09-29 14:00:00,Saptami,14,22.580415,88.347774,10379,local,3181
Sealdah Railway Puja,2025-09-29 15:00:00,Saptami,15,22.580415,88.347774,10379,local,3829
Sealdah Railway Puja,2025-09-29 16:00:00,Saptami,16,22.580415,88.347774,10379,local,4624
Sealdah Railway Puja,2025-09-29 17:00:00,Saptami,17,22.580415,88.347774,10379,local,8302
Sealdah Railway Puja,2025-09-29 18:00:00,Saptami,18,22.580415,88.347774,10379,local,7880
Sealdah Railway Puja,2025-09-29 19:00:00,Saptami,19,22.580415,88.347774,10379,local,8964
Sealdah Railway Puja,2025-09-29 20:00:00,Saptami,20,22.580415,88.347774,10379,local,7518
Sealdah Railway Puja,2025-09-29 21:00:00,Saptami,21,22.580415,88.347774,10379,local,8872
Sealdah Railway Puja,2025-09-29 22:00:00,Saptami,22,22.580415,88.347774,10379,local,8078
Sealdah Railway Puja,2025-09-29 23:00:00,Saptami,23,22.580415,88.347774,10379,local,10226
Shibmandir Puja (Lake Market),2025-09-29 00:00:00,Saptami,0,22.610571,88.3788,3946,local,3160
Shibmandir Puja (Lake Market),2025-09-29 01:00:00,Saptami,1,22.610571,88.3788,3946,local,2579
Shibmandir Puja (Lake Market),2025-09-29 02:00:00,Saptami,2,22.610571,88.3788,3946,local,3951
Shibmandir Puja (Lake Market),2025-09-29 03:00:00,Saptami,3,22.610571,88.3788,3946,local,394
Shibmandir Puja (Lake Market),2025-09-29 04:00:00,Saptami,4,22.610571,88.3788,3946,local,426
Shibmandir Puja (Lake Market),2025-09-29 05:00:00,Saptami,5,22.610571,88.3788,3946,local,372
Shibmandir Puja (Lake Market),2025-09-29 06:00:00,Saptami,6,22.610571,88.3788,3946,local,1021
Shibmandir Puja (Lake Market),2025-09-29 07:00:00,Saptami,7,22.610571,88.3788,3946,local,1032
Shibmandir Puja (Lake Market),2025-09-29 08:00:00,Saptami,8,22.610571,88.3788,3946,local,1147
Shibmandir Puja (Lake Market),2025-09-29 09:00:00,Saptami,9,22.610571,88.3788,3946,local,1127
Shibmandir Puja (Lake Market),2025-09-29 10:00:00,Saptami,10,22.610571,88.3788,3946,local,888
Shibmandir Puja (Lake Market),2025-09-29 11:00:00,Saptami,11,22.610571,88.3788,3946,local,1141
Shibmandir Puja (Lake Market),2025-09-29 12:00:00,Saptami,12,22.610571,88.3788,3946,local,1378
Shibmandir Puja (Lake Market),2025-09-29 13:00:00,Saptami,13,22.610571,88.3788,3946,local,1836
Shibmandir Puja (Lake Market),2025-09-29 14:00:00,Saptami,14,22.610571,88.3788,3946,local,1645
Shibmandir Puja (Lake Market),2025-09-29 15:00:00,Saptami,15,22.610571,88.3788,3946,local,1402
Shibmandir Puja (Lake Market),2025-09-29 16:00:00,Saptami,16,22.610571,88.3788,3946,local,1568
Shibmandir Puja (Lake Market),2025-09-29 17:00:00,Saptami,17,22.610571,88.3788,3946,local,3772
